Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
11926000	5.9264508	5.8687630	4.4168633	0.0523972	1.5995952	-2.070
11927000	5.8239987	5.8143650	4.1516002	0.0648293	1.1884754	-1.869
11928000	5.8546663	5.8044959	4.2251674	0.0462245	0.6506720	-6.234
11929000	5.8731064	5.8296364	4.3352847	0.0431505	0.5485626	-2.705
11930000	5.8694173	5.8015984	4.2399315	0.1887154	0.9891509	-8.895
11931000	5.8737020	5.7743201	4.4913150	0.0533452	0.9006722	-3.288
11932000	5.7627719	5.7517807	4.3351652	0.0582472	1.1797457	-7.550
11933000	5.9032867	5.8510997	4.2066148	0.0472582	0.9130338	-1.289
11934000	5.7577376	5.7430247	4.3172883	0.0491946	0.6592822	-1.027
11935000	5.9419766	5.8966369	4.3984597	0.0868484	1.1506326	-4.228
11936000	5.8908760	5.7161656	4.3298255	0.0505387	1.1741099	-2.271
11937000	5.7784500	5.7264268	4.1493320	0.0460589	1.0528121	-4.103
11938000	5.9318770	5.9294603	4.1405643	0.0726909	0.7157121	-0.711
11939000	5.8561447	5.7506578	4.3596481	0.0291047	0.9327369	-1.419
11940000	5.8763412	5.8332263	4.4843750	0.1513326	1.1349009	-5.070
11941000	5.8385094	5.7086652	4.2229934	0.0319828	0.9024612	-2.733
11942000	5.8153103	5.6683608	4.2323752	0.0198673	0.8616647	-3.256
11943000	5.9055851	5.8948583	4.2460031	0.0728188	0.6836951	-3.683
11944000	5.9211746	5.8437824	4.1701650	0.0518629	0.7188703	-0.690
11945000	5.9079433	5.8626652	4.4060498	0.1024374	1.1039841	-3.409
11946000	5.8502158	5.8483715	4.3529421	0.0144871	0.7542068	-4.627
11947000	5.8767786	5.8229304	4.4363328	0.0361872	1.3143187	-1.615
11948000	5.8164736	5.7529220	4.1766074	0.1094470	1.1237782	-5.653
11949000	5.8706205	5.6312568	4.2243565	0.0521073	0.8140609	-2.687
11950000	5.9310750	5.8724385	4.2229115	0.0228500	1.2418409	-3.207
11951000	5.8209960	5.8200986	4.4157736	0.0630979	0.9401899	-2.485
11952000	5.8725589	5.8485211	4.2677295	0.0529766	1.0161400	-2.548
11953000	5.8546695	5.5234563	4.2717022	0.0453038	1.1109519	-4.062
11954000	5.7906921	5.7573175	4.4594219	0.1006398	0.9082214	-0.667
11955000	5.8586981	5.7332848	4.1465275	0.0551978	0.7460625	-2.885
11956000	5.9752272	5.9102321	4.2122457	0.0087115	0.8261743	-0.829
11957000	5.7553579	5.7334176	4.4703017	0.1903978	0.8938441	-4.949
11958000	5.8479673	5.7399439	4.4433198	0.0349242	1.1769165	-1.517
11959000	5.7941160	5.6963422	4.2631775	0.0586418	0.9232628	-3.553
11960000	5.8754275	5.8523854	4.1978130	0.0602415	1.0218990	-3.151
11961000	5.8750929	5.8529779	4.1531175	0.0198992	0.7430115	-3.706
11962000	5.8820750	5.8245974	4.1817571	0.0385397	1.2595050	-1.637
11963000	5.8099145	5.7498022	4.3136233	0.0570520	0.8379172	-2.861
11964000	5.9107078	5.8595184	4.2051853	0.0456657	1.0629341	-1.869
11965000	5.8601522	5.7913975	4.4386119	0.0256755	1.6605134	-3.107
11966000	5.8376068	5.7415405	4.2551257	0.0283465	0.9434540	-6.540
11967000	5.8583346	5.8445131	4.5170777	0.0439101	0.7676578	-0.459
11968000	5.8629696	5.6283773	4.2786312	0.0471303	1.3756646	-1.331
11969000	5.8161060	5.7276211	4.1720062	0.0367128	0.7888025	-1.754
11970000	5.7783618	5.7716894	4.2521773	0.0989388	1.1968470	-2.933
11971000	5.7954660	5.7433851	4.3087057	0.0426939	0.7428698	-3.032
11972000	5.7999878	5.7746058	4.1606692	0.0187084	1.2744293	-1.492
11973000	5.7550963	5.7305247	4.4414674	0.0477110	0.8324378	-0.992
11974000	5.8262348	5.7591573	4.1732899	0.0409558	0.7879264	-5.660
11975000	5.7685913	5.7434418	4.1859315	0.0301165	0.8458531	-2.498
11976000	5.7958356	5.7683337	4.1412905	0.0729044	0.5824198	-2.726
11977000	5.8250062	5.6692715	4.2527949	0.0399563	1.3465058	-1.761
11978000	5.9108476	5.8262216	4.2909340	0.0489788	1.0415829	-5.947
11979000	5.9221343	5.8039312	4.1220243	0.0180830	1.1037901	-5.297
11980000	5.8642429	5.8543409	4.1483752	0.0268027	0.9020819	-2.305
11981000	5.8492830	5.7336686	4.2828355	0.0461195	0.7958807	-1.667
11982000	5.8181099	5.8094395	4.3490299	0.1243695	0.6263724	-2.476
11983000	5.9052316	5.8975749	4.1561728	0.0763335	0.7233777	-2.647
11984000	5.8472151	5.8389031	4.2486492	0.0605714	0.6073046	-4.330
11985000	5.8790653	5.8440523	4.3497458	0.0912350	0.7919031	-1.966
11986000	5.8512412	5.6910486	4.2127152	0.0438517	1.0898846	-2.206
11987000	5.8032599	5.7183520	4.2479371	0.0358638	0.8439429	-3.254
11988000	5.8884541	5.8778267	4.3994629	0.0756432	0.8830479	-5.399
11989000	5.7850875	5.7634195	4.1746892	0.0341459	0.7825773	-2.602
11990000	5.8158085	5.7866204	4.1325601	0.0653107	0.8986545	-2.328
11991000	5.7682474	5.7280911	4.1918079	0.0796158	0.8662044	-2.369
11992000	5.8561911	5.7412628	4.3395016	0.0692760	1.1290580	-1.175
11993000	5.8760268	5.8270918	4.3663489	0.0280275	0.6568559	-5.919
11994000	5.9000966	5.7586974	4.1581931	0.0253863	0.6598190	-2.237
11995000	5.8630893	5.8472440	4.5060429	0.1022085	1.2405542	-0.994
11996000	5.8719449	5.8238283	4.1585397	0.0414341	0.7583717	-2.848
11997000	5.7602961	5.6879770	4.4150987	0.0450001	1.0726132	-2.068
11998000	5.9221667	5.7974589	4.4822144	0.0629895	1.0665745	-1.889
11999000	5.9499169	5.8868408	4.3922139	0.0447438	0.9840060	-1.714
12000000	5.8200518	5.7984369	4.1277723	0.0525965	0.7598965	-1.671
12001000	5.9135619	5.8757912	4.2105449	0.0291446	0.8074394	-1.961
12002000	5.8638745	5.7969737	4.1740600	0.0163155	1.0577064	-2.726
12003000	5.8835439	5.8306035	4.4235489	0.0663355	0.9755262	-0.998
12004000	5.9473861	5.9057431	4.3041542	0.0633161	1.0812694	-4.865
12005000	5.8287736	5.8263524	4.2431991	0.0666992	0.5298230	-3.989
12006000	5.7184600	5.6314803	4.3996711	0.0384205	0.8715845	-3.215
12007000	5.8700963	5.8693302	4.2855777	0.0467882	0.8586232	-2.875
12008000	5.8463824	5.7684549	4.3440621	0.0595130	1.1412368	-1.328
12009000	5.8424628	5.8381417	4.3655900	0.0450242	0.9166320	-3.309
12010000	5.7689456	5.7415664	4.1136497	0.1179953	1.3127783	-1.939
12011000	5.9236026	5.8817812	4.3324657	0.0417206	1.0572899	-4.639
12012000	5.8388365	5.8255546	4.1997981	0.0556988	1.0546121	-1.827
12013000	5.8661363	5.8350631	4.1975681	0.0360745	0.5694282	-3.809
12014000	5.9288826	5.9189113	4.3830548	0.0626133	0.7799616	-1.090
12015000	5.8466131	5.8369246	4.2423155	0.0462362	0.8432447	-2.579
12016000	5.7389812	5.7376121	4.2084269	0.0918042	0.8831894	-3.790
12017000	5.7601014	5.7551852	4.2441366	0.0516869	0.8145297	-3.881
12018000	5.9147898	5.9137451	4.1501557	0.0582158	0.7572490	-3.598
12019000	5.9119471	5.7816625	4.1672500	0.0133170	0.7242362	-3.113
12020000	5.9597517	5.8383783	4.4602360	0.1089439	0.9100324	-6.930
12021000	5.9322759	5.7845134	4.1701856	0.0340912	1.0882324	-0.980
12022000	5.8430769	5.8327871	4.5203292	0.0407575	0.9021031	-3.251
12023000	5.8390317	5.6355879	4.4836263	0.0330390	1.1527249	-3.154
12024000	6.0125010	5.9973471	4.2225457	0.0445523	0.5352759	-7.204
12025000	5.8550902	5.8372935	4.2806758	0.0430168	0.7834018	-3.204
12026000	5.8658981	5.7820045	4.4221060	0.0426026	0.8486361	-1.554
12027000	5.8637129	5.7728423	4.4919885	0.0389916	0.9497737	-3.106
12028000	5.7248973	5.7129046	4.3425438	0.0729197	0.8561826	-3.430
12029000	5.8423167	5.8364316	4.3892345	0.0471957	1.2659656	-4.216
12030000	5.8290119	5.8192068	4.1166167	0.0477827	1.2009078	-1.127
12031000	5.8389818	5.8081758	4.2073987	0.0532415	1.0203199	-1.203
12032000	5.8365887	5.7866886	4.1530775	0.0377169	0.9023440	-1.831
12033000	5.8928796	5.7784066	4.2339219	0.0652078	0.9202151	-5.786
12034000	5.8910554	5.8758169	4.2385430	0.0162911	0.5742022	-3.623
12035000	5.8866115	5.8434549	4.1413940	0.0685796	1.0633811	-1.889
12036000	5.9609203	5.9210758	4.1647360	0.0697970	1.2193467	-1.324
12037000	5.7796156	5.7366285	4.4294268	0.0586486	1.2985686	-4.120
12038000	5.8383919	5.8175230	4.2008708	0.0477314	1.0067849	-3.455
12039000	5.7000345	5.6967739	4.2468887	0.0727548	0.7730378	-0.566
12040000	5.8197917	5.7144675	4.3813338	0.0766258	1.2035149	-3.861
12041000	5.8131432	5.6991080	4.2235909	0.0479258	0.8918489	-11.731
12042000	5.8442983	5.8095635	4.3147741	0.0848357	1.2687686	-7.536
12043000	5.8801505	5.8569336	4.3198268	0.0530548	0.9392589	-2.523
12044000	5.9497471	5.9453747	4.1566225	0.0838725	0.9008500	-0.286
12045000	5.8212361	5.8177460	4.1345556	0.0100698	0.5923798	-4.547
12046000	5.9734651	5.9314100	4.3925515	0.0310542	0.9124769	-1.993
12047000	5.7846418	5.7845099	4.4274628	0.1220710	0.8765049	-1.292
12048000	5.8800394	5.8364890	4.2272093	0.0350429	0.9328350	-2.458
12049000	5.8794907	5.8453575	4.2815847	0.0676701	0.5902671	-1.547
12050000	5.8660903	5.7811773	4.1873636	0.0415404	1.0235959	-1.711
12051000	5.8355385	5.7412873	4.1435188	0.0463299	0.7632050	-7.272
12052000	5.8719796	5.8557523	4.1895334	0.0606920	0.9906040	-1.653
12053000	5.8344667	5.8344551	4.2536923	0.0308517	0.9705322	-2.289
12054000	5.8024253	5.7755383	4.2434507	0.0379807	0.8668167	-2.580
12055000	5.8185457	5.7963491	4.5012940	0.0446277	0.7977870	-3.324
12056000	5.9798138	5.9418929	4.4606960	0.0169764	0.7171085	-3.722
12057000	5.9037194	5.8337260	4.2025935	0.0556904	1.0882151	-1.556
12058000	5.8686916	5.8164357	4.1879087	0.1022361	1.0507908	-3.575
12059000	5.9657250	5.9369776	4.2924026	0.0420002	1.0467023	-2.162
12060000	5.8886563	5.8849742	4.2303173	0.0764908	1.1506239	-2.229
12061000	5.8164567	5.7161007	4.1224100	0.0395403	1.1060357	-0.697
12062000	5.8870811	5.8057111	4.5434288	0.0537922	1.1993496	-3.886
12063000	5.8826283	5.8613520	4.1457600	0.0526267	1.1030158	-1.389
12064000	5.9198902	5.9164847	4.1244919	0.0533125	0.5975715	-6.660
12065000	5.8112092	5.8077405	4.1392629	0.0353538	1.2129200	-2.486
12066000	5.8277852	5.8032859	4.2785797	0.0553059	1.1101426	-1.747
12067000	5.8662912	5.8079163	4.5243237	0.0762899	0.9626850	-2.066
12068000	5.8092264	5.7394820	4.3776156	0.0493575	0.8745147	-4.910
12069000	5.8855953	5.8555126	4.2470560	0.0376551	1.3823893	-2.608
12070000	5.8765679	5.8366542	4.1523424	0.0591747	0.6945296	-4.880
12071000	5.8250335	5.7970247	4.4157831	0.0477499	1.1716156	-4.224
12072000	5.9727423	5.8647357	4.2420542	0.0250225	1.0826736	-2.988
12073000	5.9163556	5.8086462	4.2547661	0.0337596	1.3155946	-2.652
12074000	5.7190722	5.7071285	4.3994799	0.1535776	0.6692691	-3.965
12075000	5.7258855	5.6824079	4.2491633	0.0453686	1.3381717	-3.453
12076000	5.7857507	5.7241965	4.1432878	0.0529632	1.0328652	-0.994
12077000	5.8097588	5.7478927	4.3564782	0.0653636	1.2589600	-0.609
12078000	5.9208915	5.9115864	4.2780419	0.0718840	0.9242587	-1.852
12079000	5.8910385	5.6797184	4.1946468	0.0116061	0.9391316	-1.139
12080000	5.8520570	5.7368612	4.1844704	0.0403991	0.6940978	-5.319
12081000	5.8642545	5.8118432	4.1048315	0.0339243	0.7741687	-1.615
12082000	5.8496482	5.8231328	4.2645539	0.1177973	0.8003748	-1.590
12083000	5.7628540	5.7580580	4.2563850	0.0768936	0.8271968	-7.156
12084000	5.8012803	5.7240851	4.3966117	0.0624076	0.9874644	-3.859
12085000	5.8276773	5.7861761	4.1494799	0.0568513	0.6475702	-5.021
12086000	5.8615380	5.8103160	4.1531262	0.0349283	1.3191747	-1.983
12087000	5.9563735	5.8523535	4.1344812	0.0298511	0.8695118	-0.956
12088000	5.7610786	5.7366650	4.3660263	0.0438073	1.0461391	-1.275
12089000	5.9161226	5.8717875	4.1227759	0.0218006	0.9705526	-17.089
12090000	5.7891913	5.7113166	4.1409249	0.0519692	0.7096947	-4.681
12091000	5.8231452	5.8070865	4.2474366	0.0407519	0.8959692	-1.818
12092000	5.9589567	5.9139452	4.1739496	0.0751658	1.2662064	-2.215
12093000	5.8144680	5.7117952	4.2128085	0.0937785	0.7976167	-3.434
12094000	5.8624337	5.8152606	4.2240414	0.0506271	0.8437120	-0.929
12095000	5.8335260	5.8152286	4.3028740	0.0561025	0.7627744	-0.319
12096000	5.8301434	5.7220052	4.2901787	0.0242491	1.2469388	-3.881
12097000	5.8677608	5.8449360	4.1710337	0.1352008	0.9974160	-0.476
12098000	5.8257156	5.8139815	4.3188028	0.0715315	1.4668554	-1.558
12099000	5.8411156	5.7792016	4.4181402	0.0543416	1.0373231	-4.297
12100000	5.9624189	5.9314035	4.1893407	0.0754914	0.8394993	-4.061
12101000	5.8773768	5.8367685	4.1572516	0.0856842	0.9907915	-3.380
12102000	5.8333206	5.7002724	4.2778367	0.0247180	1.2874047	-1.668
12103000	5.8987287	5.8972395	4.2944660	0.0342355	0.7136999	-1.864
12104000	5.8892095	5.8623224	4.1125728	0.0252040	1.0878147	-6.612
12105000	5.7919245	5.7680019	4.1746202	0.0276837	0.6685620	-4.121
12106000	5.9648943	5.9139091	4.4079112	0.0801308	1.1078973	-0.850
12107000	5.8421963	5.8128289	4.3543656	0.0821817	1.1977985	-0.614
12108000	5.8175047	5.7726724	4.4617108	0.0836748	0.6906252	-4.011
12109000	5.8143302	5.7207070	4.1470109	0.0218046	0.7955618	-3.880
12110000	5.8285101	5.8246115	4.4179415	0.0560649	0.9619273	-6.427
12111000	5.8533563	5.8017987	4.2433053	0.0884855	0.6474130	-2.906
12112000	5.8170932	5.8008642	4.2543390	0.0786622	0.9939309	-4.985
12113000	5.8787423	5.7920897	4.1621761	0.0260944	0.7939562	-2.529
12114000	5.8701461	5.7779411	4.4637575	0.0785855	1.0102678	-2.052
12115000	5.9192815	5.9181931	4.1091727	0.0223526	0.8483970	-3.304
12116000	5.6769895	5.6477286	4.2595553	0.0459585	0.9082463	-3.233
12117000	5.9727590	5.7209772	4.1311740	0.0163949	0.9558804	-1.641
12118000	5.7768501	5.7605250	4.3343065	0.0646709	0.7673914	-1.025
12119000	5.8107499	5.7662692	4.4670766	0.0469379	1.3131945	-2.542
12120000	5.8018753	5.7019603	4.2679343	0.0892179	0.8850603	-6.129
12121000	5.7371351	5.6928085	4.2130418	0.0495391	1.4500509	-0.874
12122000	5.8322906	5.8180473	4.1687807	0.0741178	0.6118422	-3.762
12123000	5.7683205	5.7440405	4.3004471	0.0537689	0.5615991	-0.531
12124000	5.8129986	5.7874631	4.2450355	0.0309461	1.0871440	-1.801
12125000	5.8408842	5.8237150	4.4926910	0.0820805	1.3077088	-1.592
12126000	5.8538135	5.7838794	4.3353897	0.0184201	0.7112029	-1.656
12127000	5.8466546	5.7569191	4.1753068	0.0432164	0.6889840	-7.383
12128000	5.8691233	5.7992587	4.4987012	0.0914285	1.4577150	-4.860
12129000	5.8806029	5.8604837	4.3492737	0.0634575	0.9349720	-1.992
12130000	5.8299439	5.8072654	4.2086144	0.1195548	0.9814465	-1.994
12131000	5.8206668	5.7785351	4.1277475	0.0354147	0.7906508	-4.487
12132000	5.7567834	5.7401557	4.1865231	0.0330865	0.7521826	-0.613
12133000	5.8744340	5.8122079	4.1728483	0.0581210	0.6974477	-2.075
12134000	5.9037563	5.8723891	4.1348921	0.0410844	1.0805599	-4.619
12135000	5.8721939	5.8369227	4.1681203	0.0214808	0.7996552	-3.190
12136000	5.8686798	5.5559492	4.1546957	0.0109847	0.5891865	-1.297
12137000	5.9796769	5.7836919	4.3181003	0.0215880	1.1000155	-4.352
12138000	5.7794881	5.7678522	4.2399439	0.0586509	0.9463534	-2.993
12139000	5.8539863	5.8209868	4.2250229	0.0337700	0.6071075	-6.823
12140000	5.7739220	5.6543827	4.1960171	0.0707718	0.7360525	-3.606
12141000	5.7766838	5.7020083	4.2721207	0.0386122	1.0378794	-3.364
12142000	5.7345964	5.6528354	4.1491515	0.0273065	0.9443199	-1.377
12143000	5.7913291	5.7902275	4.4742940	0.0642757	0.7707007	-3.004
12144000	5.9252238	5.8980859	4.2692185	0.0295615	0.7869447	-3.123
12145000	6.0082308	5.9647322	4.2059436	0.0283456	1.1512622	-1.191
12146000	5.9198205	5.8392929	4.2370516	0.0234309	1.1568533	-2.474
12147000	5.8028249	5.7846865	4.1304024	0.0317580	1.2966969	-0.365
12148000	5.8484617	5.8233923	4.4309387	0.0280007	1.0157727	-4.991
12149000	5.8507634	5.4867944	4.1237654	0.0071307	1.8158084	-3.143
12150000	5.9080691	5.8385674	4.1561101	0.0132038	0.8741412	-3.298
12151000	5.8809822	5.8546800	4.2297087	0.0301489	0.7920931	-4.652
12152000	5.9368748	5.9179126	4.3311939	0.0675717	1.1155087	-3.517
12153000	5.8520951	5.7642842	4.3295617	0.0702375	0.6162889	-4.831
12154000	5.7931716	5.7544407	4.2883869	0.0262042	0.9709843	-4.159
12155000	5.8756049	5.8162617	4.3676408	0.0511695	1.3335785	-1.512
12156000	6.0257420	6.0183595	4.2752748	0.1107995	0.9811177	-3.126
12157000	5.8383060	5.8334749	4.1271271	0.0647339	0.7056629	-3.017
12158000	5.8778393	5.8430050	4.1605506	0.1027492	1.3930080	-2.918
12159000	5.7578014	5.7425351	4.1527904	0.0903248	0.8845662	-5.236
12160000	5.8913159	5.8144339	4.1982358	0.0373328	0.8993081	-3.765
12161000	5.8301347	5.8238308	4.3884783	0.1020968	1.1749186	-7.483
12162000	5.8855396	5.8405061	4.1916108	0.0494973	0.5813417	-1.257
12163000	5.9296059	5.9040556	4.1221124	0.0336325	0.6239932	-2.013
12164000	5.8980932	5.8903679	4.1805979	0.0488434	1.0850266	-0.971
12165000	5.8924569	5.8863778	4.4331272	0.0687329	1.0580340	-2.347
12166000	5.9461308	5.8638142	4.2354486	0.0675234	0.8857605	-6.715
12167000	5.8738198	5.8363079	4.1371569	0.0195928	0.6419002	-3.088
12168000	5.8143631	5.7078955	4.2911392	0.0491198	1.1455704	-3.324
12169000	5.8061119	5.7716978	4.4365482	0.0409688	0.8972576	-4.431
12170000	5.7642487	5.7582290	4.1804620	0.0626770	0.6021813	-5.861
12171000	5.8285237	5.7419897	4.2644241	0.0357384	0.8202383	-6.132
12172000	5.7426898	5.7107246	4.1976777	0.0567295	1.1172397	-0.556
12173000	5.8399174	5.7579316	4.1367355	0.0168587	0.7153358	-4.576
12174000	5.8801720	5.7437989	4.4315716	0.0415885	0.4952117	-4.854
12175000	6.0191783	5.9918981	4.3779490	0.0301263	1.1939637	-0.863
12176000	5.8415842	5.6722977	4.2671300	0.0389276	0.9349111	-3.135
12177000	5.9423605	5.6024447	4.2307343	0.0540877	1.1832731	-6.610
12178000	5.8285885	5.8094891	4.2956155	0.0384622	1.2317217	-1.175
12179000	5.8605003	5.8507104	4.2149189	0.0290223	0.6197911	-0.933
12180000	5.8576876	5.8574020	4.1458947	0.0244794	0.9539450	-0.501
12181000	5.9570065	5.9102918	4.2817960	0.0368465	0.7053278	-7.296
12182000	5.8991375	5.8704139	4.1160137	0.0856052	1.3204735	-2.486
12183000	5.8149669	5.7537002	4.2656504	0.0471557	0.7280017	-4.429
12184000	5.7238537	5.6950220	4.2868531	0.0453848	0.6049489	-1.883
12185000	5.9064836	5.7803405	4.2689543	0.0593908	1.1054370	-4.556
12186000	5.8379591	5.7872558	4.2729982	0.0400873	0.8499281	-4.172
12187000	5.8273207	5.8072481	4.2646355	0.0582918	1.4207463	-0.955
12188000	5.8521716	5.7866681	4.1708097	0.0696974	1.1537872	-3.007
12189000	5.9255127	5.7485495	4.2052855	0.0242631	0.9163866	-2.843
12190000	5.8088230	5.7552093	4.1356719	0.0797237	0.7961932	-2.454
12191000	5.8794099	5.8767016	4.1217993	0.0701438	1.0917312	-1.485
12192000	5.8490655	5.7855600	4.3627926	0.0224274	0.8375853	-1.613
12193000	5.8948088	5.8216309	4.3087908	0.0540018	0.8812943	-4.174
12194000	5.9335772	5.8973710	4.3249548	0.0696450	0.9747541	-3.489
12195000	5.8497740	5.7116484	4.1952820	0.0329256	0.8326349	-3.640
12196000	5.8941966	5.8394449	4.2204714	0.0339728	0.7490051	-5.143
12197000	5.9322459	5.9256177	4.1526806	0.0629064	0.9567995	-3.703
12198000	5.8315556	5.8276941	4.3596702	0.1150455	0.9617411	-2.521
12199000	5.9022765	5.8772292	4.1919194	0.0506451	0.7919022	-2.135
12200000	5.9007155	5.8930983	4.4465404	0.0377315	1.2955493	-2.865
12201000	5.8033207	5.7925205	4.1461078	0.0498310	0.7251051	-1.838
12202000	5.9250723	5.8082979	4.4236615	0.0220050	1.0222021	-0.631
12203000	5.7262529	5.6755251	4.1482248	0.1233812	1.3523340	-3.253
12204000	5.8458647	5.8228212	4.4969826	0.0820580	0.9060954	-4.573
12205000	5.8220730	5.7989499	4.1247559	0.0297093	0.6684047	-4.376
12206000	5.9143616	5.8565450	4.4306818	0.0996242	1.4084759	-4.709
12207000	5.8151054	5.7332399	4.1473902	0.0368573	0.8115579	-2.496
12208000	5.9379955	5.8941962	4.1781143	0.0181372	0.9550549	-0.923
12209000	5.8661327	5.8053172	4.1838992	0.0411467	0.7143615	-4.033
12210000	5.8730303	5.6878849	4.1794413	0.0159268	0.7874488	-3.417
12211000	5.7547964	5.7120415	4.4867832	0.0917640	1.0786768	-3.033
12212000	5.7177974	5.6224788	4.2337212	0.0205339	1.2041605	-1.767
12213000	5.9416040	5.9135948	4.1183777	0.0450829	0.8190793	-2.594
12214000	5.8504985	5.7937446	4.1580652	0.0172860	1.2390012	-0.348
12215000	5.9010115	5.8537209	4.2893938	0.0539930	0.8039305	-1.743
12216000	5.7753152	5.7711518	4.4429866	0.0856321	0.8249080	-5.311
12217000	5.9392832	5.9196789	4.2126110	0.0886968	0.7559813	-1.893
12218000	5.9143257	5.9078219	4.1524498	0.0386529	0.8389505	-2.003
12219000	5.8118190	5.7862161	4.2357767	0.0780274	0.7805837	-7.851
12220000	5.8625271	5.8289417	4.1735865	0.1043096	1.1218063	-5.974
12221000	5.9187141	5.7883328	4.4901338	0.0187863	1.0720709	-5.166
12222000	6.0098088	5.7666988	4.4234520	0.0200073	0.8671502	-4.255
12223000	5.8330833	5.7957900	4.1138257	0.0367976	0.8720849	-2.070
12224000	5.9754157	5.9381046	4.1076075	0.0796984	0.5784814	-2.946
12225000	5.7899067	5.7871697	4.3485779	0.0440554	0.8832037	-0.247
12226000	5.9256337	5.8672451	4.2160294	0.0864914	0.9045520	-2.136
12227000	5.9060199	5.7909451	4.2479021	0.0282610	1.0553574	-2.058
12228000	5.8196509	5.7867293	4.1486041	0.0335611	0.6210973	-6.125
12229000	5.7974211	5.7847874	4.2529538	0.0368356	1.3183510	-2.109
12230000	5.8131519	5.7261239	4.1149574	0.0270266	0.8738676	-5.952
12231000	5.9220054	5.9084784	4.4058083	0.0374520	0.7864404	-2.083
12232000	5.8340385	5.8233631	4.1659757	0.0410578	0.4427046	-10.743
12233000	5.8671388	5.8446127	4.1630599	0.0688384	0.8947809	-0.635
12234000	5.9216698	5.6874995	4.1439997	0.0244092	0.6113537	-2.960
12235000	5.7571237	5.6231260	4.1430000	0.0344116	1.0133657	-6.728
12236000	5.8172991	5.7895871	4.4395387	0.0165708	0.6690713	-1.432
12237000	5.8838420	5.8303606	4.2918746	0.0441589	0.7945194	-2.397
12238000	5.8117663	5.7032729	4.2830502	0.0965120	1.2243520	-2.964
12239000	5.9066524	5.8751546	4.1330755	0.0376314	0.7925554	-1.921
12240000	5.8650990	5.8481411	4.1340312	0.0394980	0.6698281	-3.120
12241000	5.9200268	5.9031958	4.4125978	0.0203645	1.4850180	-2.847
12242000	5.8436075	5.7253994	4.1954788	0.0665755	1.1604488	-3.330
12243000	5.8670730	5.7076183	4.1359820	0.0204997	0.5461741	-3.171
12244000	5.7664440	5.6866864	4.2524355	0.0389846	1.0179576	-3.936
12245000	5.7619580	5.7455736	4.3533073	0.0802108	0.5927820	-2.255
12246000	5.7981153	5.7401730	4.5048738	0.0406865	1.1225034	-0.714
12247000	5.8134930	5.7775103	4.5563541	0.0641462	0.8190493	-1.065
12248000	5.9202794	5.8309828	4.4158035	0.0553565	0.9632623	-1.258
12249000	5.7889181	5.7444174	4.1076611	0.0625286	1.4611259	-2.725
12250000	5.9630963	5.8250867	4.1274274	0.0222953	0.8121503	-3.779
12251000	5.8916285	5.8225930	4.1200723	0.0405660	0.8037170	-2.079
12252000	5.8864253	5.8316692	4.4233351	0.0450301	0.9664254	-1.864
12253000	5.8239291	5.7761004	4.3765237	0.0582990	0.7219707	-1.949
12254000	5.8758132	5.7910656	4.3885401	0.0374163	0.6503961	-2.266
12255000	5.8298781	5.7791103	4.3505336	0.0699724	1.1030516	-0.628
12256000	5.8698637	5.8536149	4.1300017	0.0750716	0.8626285	-5.614
12257000	5.7811840	5.7707057	4.1643692	0.0773794	0.6871432	-2.413
12258000	5.9276054	5.9138671	4.3914068	0.0826848	0.7231445	-4.887
12259000	5.8819393	5.8131747	4.3368693	0.0391969	0.7258612	-1.648
12260000	5.8210571	5.7522323	4.2593828	0.0671756	0.7905602	-3.491
12261000	5.8883836	5.8065867	4.2363425	0.0211684	0.8420135	-4.644
12262000	5.7946202	5.6063169	4.2615072	0.0211452	0.8412731	-0.903
12263000	5.8406314	5.7836243	4.1634819	0.0088859	1.0298196	-2.019
12264000	5.8023355	5.7134020	4.2956838	0.0333361	0.5663898	-6.224
12265000	5.8870900	5.8314053	4.2157711	0.0410226	0.6455695	-3.195
12266000	5.8540258	5.8095131	4.1939011	0.0587143	0.6399178	-3.474
12267000	5.7163171	5.6113190	4.2213015	0.0431778	0.7416265	-3.719
12268000	5.8266734	5.7864046	4.4234750	0.0762133	0.9202079	-4.746
12269000	5.8665157	5.8486917	4.4898806	0.0993989	0.6835140	-5.315
12270000	5.9065889	5.8905143	4.2632072	0.0290685	0.6848470	-4.482
12271000	5.8743455	5.8573341	4.2416502	0.0567318	0.9607809	-1.846
12272000	5.9055256	5.8614846	4.5067797	0.0247155	0.8491077	-1.908
12273000	5.8520121	5.8420424	4.5236193	0.0611192	0.7918684	-1.996
12274000	5.8495823	5.7387390	4.4046143	0.0381827	0.8953175	-4.234
12275000	5.9460176	5.8473980	4.2186843	0.0853245	1.1283571	-1.740
12276000	5.9154792	5.8534845	4.2311264	0.0434764	0.8896932	-3.210
12277000	5.8043905	5.7843667	4.5478140	0.0887351	1.0573607	-2.474
12278000	5.8868486	5.8329709	4.1955027	0.0317955	0.7083275	-1.035
12279000	5.8604203	5.6981963	4.2419492	0.0362800	0.8381237	-4.883
12280000	5.9132836	5.8915449	4.3867507	0.0408672	0.9672157	-2.188
12281000	5.8587798	5.8580933	4.1135032	0.0635439	0.8074920	-2.696
12282000	5.8176537	5.7369334	4.3668728	0.0436028	0.8874795	-6.066
12283000	5.8555349	5.7780559	4.2336106	0.0108714	0.6692674	-2.186
